date,yield,dividend,PE,netWorth,season
101年08月29日,22.90,3.53,3.05,0
101年08月30日,22.86,3.54,3.11,0
101年08月31日,21.22,3.55,3.10,0
101年10月01日,22.74,3.31,3.33,0
101年10月02日,22.65,3.32,3.31,0
101年10月03日,22.26,3.38,3.26,0
101年10月04日,22.61,3.33,3.31,0
101年10月05日,22.52,3.34,3.29,0
101年10月08日,22.70,3.31,3.32,0
101年10月09日,23.23,3.24,3.40,0
101年10月11日,22.48,3.35,3.29,0
101年10月12日,22.70,3.31,3.32,0
101年10月15日,22.92,3.28,3.35,0
101年10月16日,23.01,3.27,3.37,0
101年10月17日,22.96,3.28,3.36,0
101年10月18日,22.83,3.29,3.34,0
101年10月19日,23.01,3.27,3.37,0
101年10月22日,22.79,3.30,3.33,0
101年10月23日,22.70,3.31,3.32,0
101年10月24日,22.57,3.33,3.30,0
101年10月25日,22.70,3.31,3.32,0
101年10月26日,22.30,3.37,3.26,0
101年10月29日,22.39,3.36,3.28,0
101年10月30日,22.43,3.35,3.28,0
101年10月31日,22.83,3.29,3.21,0
101年11月01日,21.64,3.30,3.20,0
101年11月02日,21.68,3.29,3.21,0
101年11月05日,21.85,3.27,3.23,0
101年11月06日,22.06,3.24,3.26,0
101年11月07日,21.89,3.26,3.24,0
101年11月08日,21.97,3.25,3.25,0
101年11月09日,21.76,3.28,3.22,0
101年11月12日,21.93,3.26,3.24,0
101年11月13日,21.47,3.33,3.18,0
101年11月14日,21.43,3.33,3.17,0
101年11月15日,21.55,3.31,3.19,0
101年11月16日,21.55,3.31,3.19,0
101年11月19日,21.68,3.29,3.21,0
101年11月20日,21.64,3.30,3.20,0
101年11月21日,21.51,3.32,3.18,0
101年11月22日,20.80,3.43,3.08,0
101年11月23日,21.39,3.34,3.16,0
101年11月26日,21.51,3.32,3.18,0
101年11月27日,21.34,3.35,3.16,0
101年11月28日,21.51,3.32,3.18,0
101年11月29日,21.72,3.29,3.21,0
101年11月30日,21.81,3.28,3.23,0
101年12月03日,21.60,3.31,3.19,0
101年12月04日,21.64,3.30,3.20,0
101年12月05日,21.93,3.26,3.24,0
101年12月06日,22.27,3.21,3.29,0
101年12月07日,22.27,3.21,3.29,0
101年12月10日,22.18,3.22,3.28,0
101年12月11日,22.39,3.19,3.31,0
101年12月12日,22.86,3.13,3.38,0
101年12月13日,22.69,3.15,3.36,0
101年12月14日,22.61,3.16,3.34,0
101年12月17日,22.73,3.14,3.36,0
101年12月18日,22.98,3.11,3.40,0
101年12月19日,23.03,3.10,3.41,0
101年12月20日,22.27,3.21,3.29,0
101年12月21日,22.39,3.19,3.31,0
101年12月22日,22.27,3.21,3.29,0
101年12月24日,22.10,3.23,3.27,0
101年12月25日,22.48,3.18,3.33,0
101年12月26日,22.69,3.15,3.36,0
101年12月27日,22.48,3.18,3.33,0
101年12月28日,22.39,3.19,3.31,0
102年01月02日,22.65,3.15,3.35,0
102年01月03日,22.65,3.15,3.35,0
102年01月04日,22.86,3.13,3.38,0
102年01月07日,22.61,3.16,3.34,0
102年01月08日,22.56,3.17,3.34,0
102年01月09日,22.48,3.18,3.33,0
102年01月10日,22.94,3.11,3.39,0
102年01月11日,22.94,3.11,3.39,0
102年01月14日,22.90,3.12,3.39,0
102年01月15日,22.73,3.14,3.36,0
102年01月16日,22.18,3.22,3.28,0
102年01月17日,21.76,3.28,3.22,0
102年01月18日,21.97,3.25,3.25,0
102年01月21日,21.76,3.28,3.22,0
102年01月22日,22.14,3.23,3.28,0
102年01月23日,21.72,3.29,3.21,0
102年01月24日,21.89,3.26,3.24,0
102年01月25日,21.68,3.29,3.21,0
102年01月28日,21.72,3.29,3.21,0
102年01月29日,21.93,3.26,3.24,0
102年01月30日,21.72,3.29,3.21,0
102年01月31日,21.76,3.28,3.22,0
102年02月01日,21.85,3.27,3.23,0
102年02月04日,21.93,3.26,3.24,0
102年02月05日,21.68,3.29,3.21,0
102年02月06日,21.64,3.30,3.20,0
102年02月18日,21.55,3.31,3.19,0
102年02月19日,21.72,3.29,3.21,0
102年02月20日,22.35,3.20,3.31,0
102年02月21日,22.61,3.16,3.34,0
102年02月22日,23.07,3.10,3.41,0
102年02月23日,22.90,3.12,3.39,0
102年02月25日,22.98,3.11,3.40,0
102年02月26日,23.07,3.10,3.41,0
102年02月27日,23.32,3.06,3.45,0
102年03月01日,24.08,2.97,3.56,0
102年03月04日,23.74,3.01,3.51,0
102年03月05日,23.95,2.98,3.54,0
102年03月06日,24.66,2.90,3.65,0
102年03月07日,25.04,2.85,3.70,0
102年03月08日,25.13,2.84,3.72,0
102年03月11日,25.17,2.84,3.72,0
102年03月12日,24.75,2.89,3.66,0
102年03月13日,25.04,2.85,3.70,0
102年03月14日,25.00,2.86,3.70,0
102年03月15日,24.50,2.92,3.62,0
102年03月18日,25.04,2.85,3.70,0
102年03月19日,24.71,2.89,3.65,0
102年03月20日,24.45,2.92,3.62,0
102年03月21日,24.75,2.89,3.66,0
102年03月22日,24.92,2.87,3.69,0
102年03月25日,25.00,2.86,3.70,0
102年03月26日,24.62,2.90,3.64,0
102年03月27日,23.91,2.99,3.54,0
102年03月28日,23.82,3.00,3.52,0
102年03月29日,23.78,3.00,3.52,0
102年04月01日,24.12,2.96,3.38,0
102年04月02日,22.35,2.98,3.35,0
102年04月03日,22.35,2.98,3.35,0
102年04月08日,21.65,3.08,3.25,0
102年04月09日,21.96,3.04,3.30,0
102年04月10日,22.04,3.02,3.31,0
102年04月11日,23.33,3.36,3.50,0
102年04月12日,23.14,3.39,3.47,0
102年04月15日,23.18,3.38,3.48,0
102年04月16日,22.98,3.41,3.45,0
102年04月17日,22.94,3.42,3.44,0
102年04月18日,22.47,3.49,3.37,0
102年04月19日,22.90,3.42,3.44,0
102年04月22日,22.94,3.42,3.44,0
102年04月23日,22.82,3.44,3.43,0
102年04月24日,23.22,3.38,3.48,0
102年04月25日,23.22,3.38,3.48,0
102年04月26日,22.94,3.42,3.44,0
102年04月29日,22.75,3.45,3.41,0
102年04月30日,22.78,3.44,3.42,0
102年05月02日,22.78,3.44,3.42,0
102年05月03日,23.37,3.36,3.51,0
102年05月06日,22.94,3.42,3.44,0
102年05月07日,22.94,3.42,3.44,0
102年05月08日,23.53,3.33,3.53,0
102年05月09日,23.69,3.31,3.56,0
102年05月10日,23.57,3.33,3.54,0
102年05月13日,23.45,3.34,3.52,0
102年05月14日,23.14,3.39,3.40,0
102年05月15日,22.24,3.36,3.43,0
102年05月16日,22.31,3.34,3.44,0
102年05月17日,22.43,3.33,3.46,0
102年05月20日,22.54,3.31,3.48,0
102年05月21日,22.61,3.30,3.49,0
102年05月22日,22.65,3.29,3.50,0
102年05月23日,22.69,3.29,3.50,0
102年05月24日,22.46,3.32,3.47,0
102年05月27日,22.54,3.31,3.48,0
102年05月28日,22.28,3.35,3.44,0
102年05月29日,22.46,3.32,3.47,0
102年05月30日,22.01,3.39,3.40,0
102年05月31日,22.09,3.38,3.41,0
102年06月03日,21.46,3.48,3.31,0
102年06月04日,21.31,3.50,3.29,0
102年06月05日,21.46,3.48,3.31,0
102年06月06日,21.46,3.48,3.31,0
102年06月07日,21.64,3.45,3.34,0
102年06月10日,21.90,3.41,3.38,0
102年06月11日,21.38,3.49,3.30,0
102年06月13日,21.60,3.45,3.34,0
102年06月14日,21.75,3.43,3.36,0
102年06月17日,21.94,3.40,3.39,0
102年06月18日,21.87,3.41,3.38,0
102年06月19日,21.87,3.41,3.38,0
102年06月20日,21.64,3.45,3.34,0
102年06月21日,21.72,3.44,3.35,0
102年06月24日,21.72,3.44,3.35,0
102年06月25日,21.31,3.50,3.29,0
102年06月26日,21.79,3.42,3.36,0
102年06月27日,21.79,3.42,3.36,0
102年06月28日,21.79,3.42,3.36,0
102年07月01日,21.75,3.43,3.36,0
102年07月02日,21.49,3.47,3.32,0
102年07月03日,21.64,3.45,3.34,0
102年07月04日,21.60,3.45,3.34,0
102年07月05日,21.72,3.44,3.35,0
102年07月08日,21.68,3.44,3.35,0
102年07月09日,22.05,3.38,3.40,0
102年07月10日,22.16,3.37,3.42,0
102年07月11日,22.43,3.33,3.46,0
102年07月12日,22.50,3.32,3.47,0
102年07月15日,23.36,3.19,3.61,0
102年07月16日,24.25,3.08,3.74,0
102年07月17日,24.37,3.06,3.76,0
102年07月18日,24.55,3.04,3.79,0
102年07月19日,24.51,3.04,3.78,0
102年07月22日,24.70,3.02,3.81,0
102年07月23日,25.04,2.98,3.87,0
102年07月24日,23.81,3.13,3.68,0
102年07月25日,23.40,3.19,3.61,0
102年07月26日,23.43,3.18,3.62,0
102年07月29日,23.06,3.24,3.56,0
102年07月30日,23.21,3.22,3.58,0
102年07月31日,22.84,3.27,3.53,0
102年08月01日,22.69,3.29,3.50,0
102年08月02日,23.17,3.22,3.58,0
102年08月05日,23.58,3.16,3.64,0
102年08月06日,23.25,3.21,3.59,0
102年08月07日,22.95,3.25,3.54,0
102年08月08日,21.16,3.53,3.27,0
102年08月09日,20.90,3.57,3.23,0
102年08月12日,20.56,3.63,3.17,0
102年08月13日,20.26,3.68,3.29,0
102年08月14日,21.00,3.65,3.33,0
102年08月15日,20.31,3.77,3.22,0
102年08月16日,20.31,3.77,3.22,0
102年08月19日,20.11,3.81,3.19,0
102年08月20日,20.15,3.80,3.19,0
102年08月22日,20.00,3.83,3.17,0
102年08月23日,20.31,3.77,3.22,0
102年08月26日,20.65,3.71,3.27,0
102年08月27日,20.27,3.78,3.21,0
102年08月28日,20.57,3.72,3.26,0
102年08月29日,20.69,3.70,3.28,0
102年08月30日,20.88,3.67,3.31,0
102年09月02日,20.69,3.70,3.28,0
102年09月03日,20.92,3.66,3.31,0
102年09月04日,21.00,3.65,3.33,0
102年09月05日,21.26,3.60,3.37,0
102年09月06日,21.00,3.65,3.33,0
102年09月09日,21.26,3.60,3.37,0
102年09月10日,21.61,3.55,3.42,0
102年09月11日,21.61,3.55,3.42,0
102年09月12日,22.30,3.44,3.53,0
102年09月13日,21.65,3.54,3.43,0
102年09月14日,21.65,3.54,3.43,0
102年09月16日,21.92,3.50,3.47,0
102年09月17日,22.07,3.47,3.50,0
102年09月18日,21.72,3.53,3.44,0
102年09月23日,21.72,3.53,3.44,0
102年09月24日,21.72,3.53,3.44,0
102年09月25日,21.61,3.55,3.42,0
102年09月26日,21.38,3.58,3.39,0
102年09月27日,21.34,3.59,3.38,0
102年09月30日,21.11,3.63,3.34,0
102年10月01日,20.96,3.66,3.32,0
102年10月02日,20.96,3.66,3.32,0
102年10月03日,22.03,3.48,3.49,0
102年10月04日,21.65,3.54,3.43,0
102年10月07日,21.88,3.50,3.46,0
102年10月08日,21.95,3.49,3.48,0
102年10月09日,21.80,3.51,3.45,0
102年10月11日,21.15,3.62,3.35,0
102年10月14日,21.11,3.63,3.34,0
102年10月15日,21.46,3.57,3.40,0
102年10月16日,21.34,3.59,3.38,0
102年10月17日,21.34,3.59,3.38,0
102年10月18日,21.42,3.58,3.39,0
102年10月21日,21.53,3.56,3.41,0
102年10月22日,21.26,3.60,3.37,0
102年10月23日,21.23,3.61,3.36,0
102年10月24日,21.23,3.61,3.36,0
102年10月25日,20.80,3.68,3.29,0
102年10月28日,21.26,3.60,3.37,0
102年10月29日,21.46,3.57,3.40,0
102年10月30日,21.53,3.56,3.41,0
102年10月31日,21.46,3.57,3.40,0
102年11月01日,21.46,3.57,3.40,0
102年11月04日,21.15,3.62,3.35,0
102年11月05日,20.73,3.70,3.28,0
102年11月06日,20.50,3.74,3.25,0
102年11月07日,20.27,3.78,3.21,0
102年11月08日,20.80,3.68,3.29,0
102年11月11日,20.50,3.74,3.25,0
102年11月12日,20.69,3.70,3.28,0
102年11月13日,20.57,3.72,3.33,0
102年11月14日,20.53,3.70,3.35,0
102年11月15日,20.53,3.70,3.35,0
102年11月18日,20.38,3.73,3.33,0
102年11月19日,20.15,3.77,3.29,0
102年11月20日,19.85,3.83,3.24,0
102年11月21日,19.32,3.94,3.15,0
102年11月22日,19.16,3.97,3.13,0
102年11月25日,19.20,3.96,3.13,0
102年11月26日,19.43,3.91,3.17,0
102年11月27日,20.04,3.80,3.27,0
102年11月28日,20.08,3.79,3.28,0
102年11月29日,20.08,3.79,3.28,0
102年12月02日,20.11,3.78,3.28,0
102年12月03日,19.96,3.81,3.26,0
102年12月04日,19.77,3.85,3.23,0
102年12月05日,19.70,3.86,3.21,0
102年12月06日,19.73,3.85,3.22,0
102年12月09日,20.27,3.75,3.31,0
102年12月10日,20.34,3.74,3.32,0
102年12月11日,20.30,3.75,3.31,0
102年12月12日,20.04,3.80,3.27,0
102年12月13日,20.11,3.78,3.28,0
102年12月16日,19.96,3.81,3.26,0
102年12月17日,19.96,3.81,3.26,0
102年12月18日,19.77,3.85,3.23,0
102年12月19日,19.81,3.84,3.23,0
102年12月20日,20.08,3.79,3.28,0
102年12月23日,20.34,3.74,3.32,0
102年12月24日,20.19,3.77,3.29,0
102年12月25日,20.30,3.75,3.31,0
102年12月26日,20.53,3.70,3.35,0
102年12月27日,20.49,3.71,3.34,0
102年12月30日,20.76,3.66,3.39,0
102年12月31日,20.42,3.72,3.33,0
103年01月02日,20.53,3.70,3.35,0
103年01月03日,20.34,3.74,3.32,0
103年01月06日,20.34,3.74,3.32,0
103年01月07日,20.30,3.75,3.31,0
103年01月08日,20.23,3.76,3.30,0
103年01月09日,19.89,3.82,3.24,0
103年01月10日,19.85,3.83,3.24,0
103年01月13日,19.85,3.83,3.24,0
103年01月14日,19.81,3.84,3.23,0
103年01月15日,19.81,3.84,3.23,0
103年01月16日,19.62,3.88,3.20,0
103年01月17日,19.54,3.89,3.19,0
103年01月20日,19.43,3.91,3.17,0
103年01月21日,19.28,3.94,3.15,0
103年01月22日,19.05,3.99,3.11,0
103年01月23日,19.09,3.98,3.11,0
103年01月24日,19.09,3.98,3.11,0
103年01月27日,19.01,4.00,3.10,0
103年02月05日,18.40,4.13,3.00,0
103年02月06日,18.10,4.20,2.95,0
103年02月07日,18.33,4.15,2.99,0
103年02月10日,18.33,4.15,2.99,0
103年02月11日,18.48,4.12,3.01,0
103年02月12日,18.37,4.14,3.00,0
103年02月13日,18.12,4.20,2.96,0
103年02月14日,18.59,4.09,3.03,0
103年02月17日,18.75,4.06,3.06,0
103年02月18日,19.01,4.00,3.10,0
103年02月19日,19.01,4.00,3.10,0
103年02月20日,18.63,4.08,3.04,0
103年02月21日,18.99,4.00,3.10,0
103年02月24日,18.94,4.02,3.09,0
103年02月25日,18.84,4.04,3.07,0
103年02月26日,19.01,4.00,3.10,0
103年02月27日,19.24,3.95,3.14,0
103年03月03日,18.99,4.00,3.10,0
103年03月04日,18.90,4.02,3.08,0
103年03月05日,19.01,4.00,3.10,0
103年03月06日,19.24,3.95,3.14,0
103年03月07日,19.13,3.98,3.12,0
103年03月10日,19.32,3.94,3.15,0
103年03月11日,19.24,3.95,3.14,0
103年03月12日,19.28,3.94,3.15,0
103年03月13日,19.43,3.91,3.17,0
103年03月14日,20.00,3.80,3.26,0
103年03月17日,20.00,3.80,3.26,0
103年03月18日,19.85,3.83,3.24,0
103年03月19日,19.66,3.87,3.21,0
103年03月20日,19.16,3.97,3.13,0
103年03月21日,19.09,3.98,3.11,0
103年03月24日,19.13,3.98,3.12,0
103年03月25日,19.20,3.96,3.13,0
103年03月26日,19.54,3.89,3.19,0
103年03月27日,19.66,3.87,3.21,0
103年03月28日,19.77,3.85,3.23,0
103年03月31日,20.15,3.96,3.17,0
103年04月01日,20.89,4.05,3.10,0
103年04月02日,20.69,4.09,3.07,0
103年04月03日,20.69,4.09,3.07,0
103年04月07日,20.60,4.11,3.05,0
103年04月08日,20.56,4.12,3.05,0
103年04月09日,20.60,4.11,3.05,0
103年04月10日,20.81,4.07,3.08,0
103年04月11日,20.56,4.12,3.05,0
103年04月14日,20.69,4.09,3.07,0
103年04月15日,20.60,4.11,3.05,0
103年04月16日,20.65,4.10,3.06,0
103年04月17日,20.56,4.12,3.05,0
103年04月18日,20.56,4.12,3.05,0
103年04月21日,20.65,4.10,3.06,0
103年04月22日,20.73,4.09,3.07,0
103年04月23日,21.17,4.00,3.14,0
103年04月24日,20.97,4.04,3.11,0
103年04月25日,20.77,4.08,3.08,0
103年04月28日,20.73,4.09,3.07,0
103年04月29日,20.77,4.08,3.08,0
103年04月30日,20.60,4.11,3.05,0
103年05月02日,20.77,4.08,3.08,0
103年05月05日,20.77,4.08,3.08,0
103年05月06日,20.60,4.11,3.05,0
103年05月07日,20.56,4.12,3.05,0
103年05月08日,20.77,4.08,3.08,0
103年05月09日,20.73,4.09,3.07,0
103年05月12日,20.40,4.15,3.02,0
103年05月13日,20.48,4.13,2.90,0
103年05月14日,20.00,4.07,2.95,0
103年05月15日,20.04,4.06,2.95,0
103年05月16日,20.04,4.06,2.95,0
103年05月19日,20.00,4.07,2.95,0
103年05月20日,19.88,4.09,2.93,0
103年05月21日,19.96,4.08,2.94,0
103年05月22日,20.16,4.04,2.97,0
103年05月23日,20.19,4.03,2.98,0
103年05月26日,20.50,3.97,3.02,0
103年05月27日,20.47,3.98,3.02,0
103年05月28日,20.54,3.96,3.03,0
103年05月29日,20.66,3.94,3.04,0
103年05月30日,20.35,4.00,3.00,0
103年06月03日,20.54,3.96,3.03,0
103年06月04日,20.19,4.03,2.98,0
103年06月05日,20.23,4.02,2.98,0
103年06月06日,20.27,4.02,2.99,0
103年06月09日,20.47,3.98,3.02,0
103年06月10日,20.50,3.97,3.02,0
103年06月11日,20.54,3.96,3.03,0
103年06月12日,20.66,3.94,3.04,0
103年06月13日,20.62,3.95,3.04,0
103年06月16日,20.50,3.97,3.02,0
103年06月17日,20.47,3.98,3.02,0
103年06月18日,20.54,3.96,3.03,0
103年06月19日,20.62,3.95,3.04,0
103年06月20日,20.54,3.96,3.03,0
103年06月23日,20.47,3.98,3.02,0
103年06月24日,20.50,3.97,3.02,0
103年06月25日,20.66,3.94,3.04,0
103年06月26日,20.78,3.92,3.06,0
103年06月27日,20.74,3.93,3.06,0
103年06月30日,20.78,3.92,3.06,0
103年07月01日,20.70,3.93,3.05,0
103年07月02日,21.05,3.87,3.10,0
103年07月03日,21.32,3.82,3.14,0
103年07月04日,21.63,3.76,3.19,0
103年07月07日,21.71,3.75,3.20,0
103年07月08日,21.86,3.72,3.22,0
103年07月09日,21.78,3.74,3.21,0
103年07月10日,22.09,3.68,3.26,0
103年07月11日,21.82,3.73,3.22,0
103年07月14日,21.67,3.76,3.19,0
103年07月15日,22.05,3.69,3.25,0
103年07月16日,21.59,3.77,3.18,0
103年07月17日,21.71,3.75,3.20,0
103年07月18日,21.78,3.74,3.21,0
103年07月21日,21.86,3.72,3.22,0
103年07月22日,22.09,3.68,3.26,0
103年07月24日,21.98,3.70,3.24,0
103年07月25日,21.90,3.72,3.23,0
103年07月28日,22.44,3.63,3.31,0
103年07月29日,22.56,3.61,3.32,0
103年07月30日,22.64,3.60,3.34,0
103年07月31日,22.25,3.66,3.28,0
103年08月01日,22.21,3.66,3.27,0
103年08月04日,22.05,3.69,3.25,0
103年08月05日,21.59,3.77,3.18,0
103年08月06日,21.20,3.84,3.12,0
103年08月07日,19.84,4.10,2.92,0
103年08月08日,19.84,4.10,2.92,0
103年08月11日,20.16,4.04,2.97,0
103年08月12日,19.96,4.08,3.14,0
103年08月13日,19.89,4.03,3.18,0
103年08月14日,19.92,4.02,3.18,0
103年08月15日,19.66,4.08,3.14,0
103年08月18日,19.66,4.08,3.14,0
103年08月19日,19.92,4.02,3.18,0
103年08月20日,20.53,3.90,3.28,0
103年08月21日,20.34,3.94,3.25,0
103年08月22日,20.65,3.88,3.30,0
103年08月25日,20.50,3.91,3.27,0
103年08月26日,20.73,3.87,3.31,0
103年08月27日,20.95,3.83,3.35,0
103年08月28日,20.99,3.82,3.35,0
103年08月29日,20.88,3.84,3.34,0
103年09月01日,20.92,3.83,3.34,0
103年09月02日,20.53,3.90,3.28,0
103年09月03日,20.61,3.89,3.29,0
103年09月04日,20.69,3.87,3.30,0
103年09月05日,20.42,3.93,3.26,0
103年09月09日,20.53,3.90,3.28,0
103年09月10日,20.34,3.94,3.25,0
103年09月11日,20.50,3.91,3.27,0
103年09月12日,20.38,3.93,3.26,0
103年09月15日,20.65,3.88,3.30,0
103年09月16日,20.15,3.98,3.22,0
103年09月17日,20.38,3.93,3.26,0
103年09月18日,20.42,3.93,3.26,0
103年09月19日,20.27,3.95,3.24,0
103年09月22日,19.81,4.05,3.16,0
103年09月23日,19.85,4.04,3.17,0
103年09月24日,20.15,3.98,3.22,0
103年09月25日,20.42,3.93,3.26,0
103年09月26日,20.50,3.91,3.27,0
103年09月29日,20.53,3.90,3.28,0
103年09月30日,20.15,3.98,3.22,0
103年10月01日,19.96,4.02,3.19,0
103年10月02日,19.73,4.06,3.15,0
103年10月03日,19.96,4.02,3.19,0
103年10月06日,19.85,4.04,3.17,0
103年10月07日,19.62,4.09,3.13,0
103年10月08日,19.54,4.10,3.12,0
103年10月09日,19.50,4.11,3.12,0
103年10月13日,18.45,4.34,2.95,0
103年10月14日,18.32,4.38,2.93,0
103年10月15日,18.34,4.37,2.93,0
103年10月16日,18.63,4.30,2.98,0
103年10月17日,18.32,4.38,2.93,0
103年10月20日,19.58,4.09,3.13,0
103年10月21日,19.31,4.15,3.09,0
103年10月22日,19.27,4.16,3.08,0
103年10月23日,19.89,4.03,3.18,0
103年10月24日,19.43,4.13,3.10,0
103年10月27日,18.07,4.44,2.89,0
103年10月28日,18.49,4.33,2.95,0
103年10月29日,19.77,4.05,3.16,0
103年10月30日,19.54,4.10,3.12,0
103年10月31日,19.92,4.02,3.18,0
103年11月03日,19.69,4.07,3.15,0
103年11月04日,19.62,4.09,3.13,0
103年11月05日,19.20,4.17,3.07,0
103年11月06日,19.73,4.06,3.15,0
103年11月07日,19.54,4.10,3.12,0
103年11月10日,19.77,4.05,3.16,0
103年11月11日,19.77,4.05,3.22,0
103年11月12日,25.02,4.17,3.13,0
103年11月13日,25.02,4.17,3.13,0
103年11月14日,25.02,4.17,3.13,0
103年11月17日,24.48,4.27,3.06,0
103年11月18日,24.28,4.30,3.03,0
103年11月19日,24.35,4.29,3.04,0
103年11月20日,24.35,4.29,3.04,0
103年11月21日,24.75,4.22,3.09,0
103年11月24日,24.78,4.22,3.10,0
103年11月25日,24.55,4.26,3.07,0
103年11月26日,24.60,4.25,3.08,0
103年11月27日,24.88,4.20,3.11,0
103年11月28日,24.88,4.20,3.11,0
103年12月01日,24.88,4.20,3.11,0
103年12月02日,24.38,4.29,3.05,0
103年12月03日,24.45,4.27,3.06,0
103年12月04日,24.53,4.26,3.07,0
103年12月05日,24.20,4.32,3.03,0
103年12月08日,24.55,4.26,3.07,0
103年12月09日,24.63,4.24,3.08,0
103年12月10日,24.55,4.26,3.07,0
103年12月11日,24.23,4.31,3.03,0
103年12月12日,24.08,4.34,3.01,0
103年12月15日,24.28,4.30,3.03,0
103年12月16日,23.93,4.37,2.99,0
103年12月17日,23.33,4.48,2.92,0
103年12月18日,23.58,4.43,2.95,0
103年12月19日,23.86,4.38,2.98,0
103年12月22日,24.18,4.32,3.02,0
103年12月23日,23.93,4.37,2.99,0
103年12月24日,24.68,4.23,3.08,0
103年12月25日,24.58,4.25,3.07,0
103年12月26日,24.58,4.25,3.07,0
103年12月27日,24.58,4.25,3.07,0
103年12月29日,24.85,4.20,3.11,0
103年12月30日,24.88,4.20,3.11,0
103年12月31日,24.98,4.18,3.12,0
104年01月05日,24.65,4.24,3.08,0
104年01月06日,23.98,4.36,3.00,0
104年01月07日,23.88,4.38,2.99,0
104年01月08日,24.43,4.28,3.05,0
104年01月09日,24.80,4.21,3.10,0
104年01月12日,24.50,4.26,3.06,0
104年01月13日,25.12,4.16,3.14,0
104年01月14日,24.58,4.25,3.07,0
104年01月15日,25.07,4.17,3.13,0
104年01月16日,25.12,4.16,3.14,0
104年01月19日,24.88,4.20,3.11,0
104年01月20日,24.83,4.21,3.10,0
104年01月21日,25.37,4.12,3.17,0
104年01月22日,25.47,4.10,3.18,0
104年01月23日,26.17,3.99,3.27,0
104年01月26日,26.12,4.00,3.26,0
104年01月27日,25.87,4.04,3.23,0
104年01月28日,25.77,4.05,3.22,0
104年01月29日,25.82,4.05,3.23,0
104年01月30日,25.12,4.16,3.14,0
104年02月02日,25.32,4.13,3.17,0
104年02月03日,25.42,4.11,3.18,0
104年02月04日,26.02,4.02,3.25,0
104年02月05日,26.22,3.98,3.28,0
104年02月06日,26.47,3.95,3.31,0
104年02月09日,26.52,3.94,3.31,0
104年02月10日,26.37,3.96,3.30,0
104年02月11日,26.52,3.94,3.31,0
104年02月12日,26.52,3.94,3.31,0
104年02月13日,26.52,3.94,3.31,0
104年02月24日,26.67,3.92,3.33,0
104年02月25日,26.57,3.93,3.32,0
104年02月26日,26.27,3.98,3.28,0
104年03月02日,26.07,4.01,3.26,0
104年03月03日,25.92,4.03,3.24,0
104年03月04日,26.47,3.95,3.31,0
104年03月05日,26.02,4.02,3.25,0
104年03月06日,25.92,4.03,3.24,0
104年03月09日,26.07,4.01,3.26,0
104年03月10日,25.87,4.04,3.23,0
104年03月11日,25.87,4.04,3.23,0
104年03月12日,25.92,4.03,3.24,0
104年03月13日,25.67,4.07,3.21,0
104年03月16日,25.42,4.11,3.18,0
104年03月17日,25.37,4.12,3.17,0
104年03月18日,25.52,4.09,3.19,0
104年03月19日,25.62,4.08,3.20,0
104年03月20日,25.62,4.08,3.20,0
104年03月23日,25.87,4.04,3.23,0
104年03月24日,25.87,4.04,3.23,0
104年03月25日,25.77,4.05,3.22,0
104年03月26日,26.27,3.98,3.28,0
104年03月27日,25.97,3.45,3.10,0
104年03月30日,25.59,3.45,3.10,0
104年03月31日,25.69,3.44,3.11,0
104年04月01日,25.29,3.49,3.06,0
104年04月02日,25.74,3.43,3.12,0
104年04月07日,25.88,3.41,3.14,0
104年04月08日,25.74,3.43,3.12,0
104年04月09日,25.88,3.41,3.14,0
104年04月10日,26.03,3.39,3.15,0
104年04月13日,25.93,3.40,3.14,0
104年04月14日,25.25,3.50,3.06,0
104年04月15日,24.90,3.54,3.02,0
104年04月16日,25.25,3.50,3.06,0
104年04月17日,24.90,3.54,3.02,0
104年04月20日,24.75,3.56,3.00,0
104年04月21日,24.85,3.55,3.01,0
104年04月22日,24.71,3.57,2.99,0
104年04月23日,24.85,3.55,3.01,0
104年04月24日,24.90,3.54,3.02,0
104年04月27日,25.10,3.52,3.04,0
104年04月28日,25.00,3.53,3.03,0
104年04月29日,25.00,3.53,3.03,0
104年04月30日,24.66,3.58,2.99,0
104年05月04日,24.66,3.58,2.99,0
104年05月05日,24.66,3.58,2.99,0
104年05月06日,24.61,3.59,2.98,0
104年05月07日,24.46,3.61,2.96,0
104年05月08日,24.51,3.60,2.97,0
104年05月11日,24.51,3.60,2.97,0
104年05月12日,25.54,3.45,3.09,0
104年05月13日,25.98,3.40,3.03,0
104年05月14日,26.36,3.31,3.10,0
104年05月15日,26.26,3.33,3.09,0
104年05月18日,26.70,3.27,3.14,0
104年05月19日,26.41,3.31,3.11,0
104年05月20日,26.50,3.30,3.12,0
104年05月21日,26.26,3.33,3.09,0
104年05月22日,26.26,3.33,3.09,0
104年05月25日,26.21,3.33,3.08,0
104年05月26日,26.12,3.35,3.07,0
104年05月27日,26.31,3.32,3.09,0
104年05月28日,26.60,3.28,3.13,0
104年05月29日,26.55,3.29,3.12,0
104年06月01日,26.17,3.34,3.08,0
104年06月02日,26.60,3.28,3.13,0
104年06月03日,26.26,3.33,3.09,0
104年06月04日,26.07,3.35,3.07,0
104年06月05日,25.83,3.38,3.04,0
104年06月08日,25.87,3.38,3.04,0
104年06月09日,25.15,3.47,2.96,0
104年06月10日,26.02,3.36,3.06,0
